id;companyid;containerid;createdat;customer;displayid;engineid;enginename;enginetype;extrainfo;integrated;integrationid;istest;ordertiming;ordertype;saleschannel;scheduledat;status;preparationtime;takeouttimeinseconds;totalamount;updatedat;version
1811;D0U6APAPL3;TODXRGWK;2024-09-20 10:54:00;560;W5OG37;QIBIXI;KDSPro;POS;Facere debitis fuga sunt vitae.;True;5754;False;SCHEDULED;DELIVERY;IFOOD;2024-09-23 06:54:00;CONCLUDED;70;1780;36.96;2024-09-21 00:40:00;v3.2.2
255;H14U7HRQ0V;CVVYEFAI;2024-09-20 14:53:00;741;P0LRJA;TL77ZV;CannoliEngine;POS;Voluptate earum est quibusdam incidunt ut deleniti quos.;True;4700;False;SCHEDULED;TAKEOUT;EPADOCA;2024-09-21 13:53:00;CONCLUDED;22;864;104.0;2024-09-20 22:57:00;v2.9.6
1106;DFHECIAC73;N9EW3CCN;2024-09-20 21:24:00;155;UR97Z8;ERU66C;KDSPro;WEB;Não informado;False;7308;False;IMMEDIATE;INDOOR;WHATSAPP;2024-09-20 21:24:00;CONFIRMED;62;1403;72.62;2024-09-20 23:23:00;v1.2.6
1039;2LWF46BTO2;OCS9VALN;2024-09-21 00:48:00;115;IWED3D;YKXB80;DirectOrder;POS;Ipsam pariatur delectus.;True;2739;False;SCHEDULED;DELIVERY;ANOTAAI;2024-09-22 06:48:00;DISPATCHED;85;2053;137.74;2024-09-21 04:09:00;v1.7.9
1856;CFC3OZP7NC;UZEPTTXO;2024-09-21 06:52:00;740;686EZK;84BSCG;DirectOrder;APP;Não informado;True;7875;False;IMMEDIATE;DELIVERY;SITE;2024-09-21 06:52:00;PLACED;86;2719;53.25;2024-09-21 07:12:00;v2.2.5
450;XSN6F0YCRY;G18PN8LC;2024-09-21 08:17:00;42;RCM4RN;RUGB4F;CannoliEngine;POS;Não informado;False;1630;False;SCHEDULED;INDOOR;EPADOCA;2024-09-22 09:17:00;PLACED;11;3299;30.78;2024-09-22 01:11:00;v2.7.9
1519;PQJE03GRFJ;VCUN39S5;2024-09-21 09:26:00;274;I43K2Q;8RVYYK;CannoliEngine;WEB;Não informado;False;3206;False;IMMEDIATE;INDOOR;SITE;2024-09-21 09:26:00;PENDING;48;550;46.01;2024-09-22 02:22:00;v2.1.7
730;CZPJDJK0X3;HSKQDLRS;2024-09-21 11:01:00;390;BLSFXQ;IB8I0C;DirectOrder;WEB;Minus deserunt aperiam doloremque omnis doloremque.;True;9516;False;IMMEDIATE;TAKEOUT;EPADOCA;2024-09-21 11:01:00;CANCELED;16;3128;71.29;2024-09-22 01:58:00;v1.9.5
755;S4WD9EBOUB;IJ859O3Q;2024-09-21 15:18:00;342;2S7VZ4;2PNAUB;IfoodBridge;POS;Não informado;True;4951;False;SCHEDULED;INDOOR;DELIVERYVIP;2024-09-21 22:18:00;CANCELED;86;3126;64.71;2024-09-21 22:59:00;v3.8.0
121;5GBOTXXGSH;4VWTV7K5;2024-09-21 22:52:00;735;UGLXKR;GJQMND;KDSPro;APP;Não informado;True;4307;False;SCHEDULED;TAKEOUT;EPADOCA;2024-09-23 21:52:00;DISPATCHED;67;1730;67.61;2024-09-22 08:52:00;v2.5.7
415;KK2MKLGKEH;9W3B40KW;2024-09-22 00:25:00;484;EYAQD3;QURMHN;CannoliEngine;POS;Iusto earum nulla atque.;False;5521;False;IMMEDIATE;INDOOR;SITE;2024-09-22 00:25:00;CONFIRMED;48;2100;34.73;2024-09-22 11:28:00;v3.4.2
1768;XHTRMDZ0WN;UL4QXMUC;2024-09-22 12:14:00;996;ZZL3TY;YCCJFE;IfoodBridge;POS;Dignissimos sed accusantium pariatur cumque.;True;5392;True;IMMEDIATE;INDOOR;EPADOCA;2024-09-22 12:14:00;CANCELED;42;1855;49.92;2024-09-22 20:29:00;v3.2.5
1607;TLFN1BHHG6;0HDB8ZJ2;2024-09-22 12:44:00;100;G758SJ;FZYPE4;KDSPro;POS;Voluptas alias adipisci repudiandae necessitatibus.;True;7270;False;SCHEDULED;TAKEOUT;SITE;2024-09-23 01:44:00;PLACED;8;1709;27.14;2024-09-22 22:01:00;v3.2.7
1779;A64M1BD7NG;EZK2OXQK;2024-09-22 13:38:00;405;O11CMJ;1MEHKM;CannoliEngine;POS;Iure mollitia esse at eligendi sint.;False;1230;True;SCHEDULED;TAKEOUT;DELIVERYVIP;2024-09-25 07:38:00;PENDING;87;883;120.21;2024-09-23 02:01:00;v1.4.8
588;W6EH425ICD;0LSF6DZT;2024-09-22 15:36:00;444;2D8YYJ;CVOHAJ;KDSPro;WEB;Reprehenderit exercitationem autem molestiae ad enim perspiciatis.;False;8780;False;IMMEDIATE;TAKEOUT;99FOOD;2024-09-22 15:36:00;PLACED;20;1361;24.25;2024-09-23 08:35:00;v3.0.2
1329;FR30P9TEOS;J4M8QUV1;2024-09-22 18:08:00;814;9IT4MT;MA07MT;KDSPro;POS;Quaerat dolorem expedita impedit ipsum repellat repellat.;False;9902;False;SCHEDULED;TAKEOUT;IFOOD;2024-09-23 12:08:00;PLACED;42;1868;77.07;2024-09-23 06:35:00;v1.3.2
1136;X6K8S7IIAR;P9ODBLA7;2024-09-22 21:23:00;329;0HNYRO;55CVY5;CannoliEngine;APP;Não informado;False;5075;False;SCHEDULED;INDOOR;ANOTAAI;2024-09-25 06:23:00;DISPATCHED;9;2895;37.42;2024-09-23 11:14:00;v2.1.5
268;S11RLJ5F8K;FMTWJUBI;2024-09-23 04:36:00;182;0ESSXZ;0302JX;IfoodBridge;APP;Não informado;True;4693;True;SCHEDULED;INDOOR;WHATSAPP;2024-09-24 02:36:00;CONFIRMED;79;248;81.3;2024-09-23 11:34:00;v3.9.4
1043;V963OMZBFO;7N4NSAC9;2024-09-23 13:21:00;873;WKFXVK;S20EGY;KDSPro;POS;Hic tempora quisquam rerum quos placeat.;True;2188;False;IMMEDIATE;INDOOR;WHATSAPP;2024-09-23 13:21:00;CANCELED;5;2896;40.56;2024-09-23 16:28:00;v1.0.2
97;H8TOF1QRF8;7HKL19Z9;2024-09-23 15:28:00;490;E076WY;K3X5ZN;CannoliEngine;POS;Não informado;True;1827;False;IMMEDIATE;DELIVERY;DELIVERYVIP;2024-09-23 15:28:00;CONFIRMED;78;234;96.75;2024-09-24 02:27:00;v2.0.0
1294;VESIG5P4OC;9G2W637B;2024-09-23 18:41:00;536;09J312;A0WNC6;CannoliEngine;POS;Não informado;True;2584;False;IMMEDIATE;INDOOR;EPADOCA;2024-09-23 18:41:00;PENDING;5;3276;57.75;2024-09-24 02:57:00;v1.8.3
105;KURGMTJVW3;1CFKO78G;2024-09-24 06:19:00;121;Q4VM13;XSBQTY;KDSPro;POS;Não informado;True;9325;False;SCHEDULED;TAKEOUT;WHATSAPP;2024-09-25 13:19:00;CANCELED;50;2209;17.25;2024-09-24 11:39:00;v1.0.9
600;8PUSCB6RUX;RR0JYN3O;2024-09-24 14:11:00;787;T5931T;KWLXKC;KDSPro;WEB;Nisi est maxime fugit.;True;9308;False;SCHEDULED;TAKEOUT;ANOTAAI;2024-09-26 20:11:00;CONFIRMED;50;969;23.02;2024-09-24 22:06:00;v3.6.8
1411;USX2A9RCHK;MYUJU387;2024-09-24 19:24:00;59;73GQX4;G7BO8B;DirectOrder;POS;Não informado;True;7401;False;IMMEDIATE;INDOOR;EPADOCA;2024-09-24 19:24:00;CANCELED;87;556;36.88;2024-09-25 02:52:00;v1.1.3
1401;0OZRUSA5YL;Q96RZGWS;2024-09-25 05:59:00;246;1VB684;7ZASUW;CannoliEngine;WEB;Não informado;True;8556;False;IMMEDIATE;TAKEOUT;IFOOD;2024-09-25 05:59:00;CONCLUDED;16;3186;116.46;2024-09-25 07:14:00;v3.5.8
89;Q9PBNXMSMF;CBSOM4HN;2024-09-25 10:31:00;465;9R5XJG;JY4HPK;IfoodBridge;APP;Não informado;True;7353;False;SCHEDULED;DELIVERY;IFOOD;2024-09-27 06:31:00;PENDING;13;2321;89.77;2024-09-25 11:28:00;v3.2.0
832;SXHDF86QJJ;G3WPV7YX;2024-09-25 23:31:00;946;KSHPHS;0DB9PD;IfoodBridge;WEB;Não informado;False;8997;False;SCHEDULED;TAKEOUT;ANOTAAI;2024-09-26 06:31:00;CONCLUDED;77;1086;91.8;2024-09-26 07:20:00;v1.3.8
768;OJD27ID7SB;J7TFMNPG;2024-09-26 02:13:00;318;T71K4F;2Q8EWK;CannoliEngine;APP;Eligendi veniam voluptatibus ullam.;False;6093;False;SCHEDULED;INDOOR;SITE;2024-09-26 22:13:00;PENDING;73;2214;153.99;2024-09-26 20:34:00;v2.0.4
1775;PGS2E3UT67;F9WU54BK;2024-09-26 04:03:00;542;T3YMAH;000LCY;DirectOrder;WEB;Não informado;False;3892;False;IMMEDIATE;DELIVERY;IFOOD;2024-09-26 04:03:00;PLACED;8;540;179.34;2024-09-26 21:05:00;v3.8.0
22;KCAEHKKLDI;XS5B4M6E;2024-09-26 07:01:00;233;ERR7EB;LQWXW0;DirectOrder;WEB;Quaerat corrupti reprehenderit sequi dolor accusamus.;True;4011;False;SCHEDULED;INDOOR;ANOTAAI;2024-09-26 15:01:00;CANCELED;80;1846;33.69;2024-09-26 11:54:00;v3.4.1
1004;QS7DKQNHVY;MQ1A3QS4;2024-09-26 12:20:00;999;GGP3M0;R20G15;KDSPro;POS;Não informado;False;2126;False;SCHEDULED;INDOOR;ANOTAAI;2024-09-28 04:20:00;PLACED;34;465;19.19;2024-09-27 02:33:00;v2.8.8
1802;RP3ZFPN1BB;MFJPEW4S;2024-09-26 18:43:00;508;A80K5V;5DLJGS;CannoliEngine;POS;Não informado;True;1179;False;SCHEDULED;INDOOR;WHATSAPP;2024-09-27 02:43:00;DISPATCHED;6;680;14.04;2024-09-27 13:10:00;v1.9.3
1292;DCVUF87XRP;LH2X4LT3;2024-09-27 01:03:00;744;L4620R;8AWOJ3;IfoodBridge;APP;Eaque vero excepturi minus maxime quos.;True;3338;False;SCHEDULED;DELIVERY;WHATSAPP;2024-09-29 02:03:00;CANCELED;15;3154;61.18;2024-09-27 06:31:00;v1.1.5
1540;1A8WI09UQG;OMHRCQB2;2024-09-27 01:38:00;764;HUHR0E;2J2LYH;IfoodBridge;APP;Não informado;True;2901;False;SCHEDULED;TAKEOUT;99FOOD;2024-09-27 09:38:00;PENDING;63;756;33.33;2024-09-27 02:04:00;v2.2.4
1040;6GTILYT966;96JA5TXW;2024-09-27 02:05:00;275;7SYAOW;IJQ4YN;KDSPro;POS;Não informado;True;4520;False;IMMEDIATE;TAKEOUT;ANOTAAI;2024-09-27 02:05:00;PENDING;17;943;23.08;2024-09-27 06:38:00;v1.3.2
1583;3IV2XFRYZW;EL8FM459;2024-09-27 05:46:00;118;5RNPLQ;MGEQ05;CannoliEngine;POS;Não informado;False;6237;False;SCHEDULED;INDOOR;WHATSAPP;2024-09-27 07:46:00;PENDING;31;3404;60.77;2024-09-27 10:42:00;v3.4.9
1053;ONE48KUWEV;QGJUZXGE;2024-09-27 07:19:00;582;DV37UO;VM7VSP;DirectOrder;POS;Dolore fugit laborum in tempora.;False;9009;False;IMMEDIATE;DELIVERY;DELIVERYVIP;2024-09-27 07:19:00;DISPATCHED;7;3368;38.08;2024-09-27 10:02:00;v3.7.5
310;VWDDASQTIM;425VK3ZU;2024-09-27 11:03:00;937;QE3J59;L81T02;IfoodBridge;APP;Nobis dignissimos quia ducimus fugiat voluptatibus.;True;4110;False;SCHEDULED;DELIVERY;99FOOD;2024-09-30 07:03:00;DISPATCHED;72;386;69.65;2024-09-28 05:08:00;v3.1.0
1460;92C1BKNEJU;2542XPDL;2024-09-27 16:55:00;620;XILEIE;X9ZXLV;IfoodBridge;POS;Não informado;False;8678;False;IMMEDIATE;TAKEOUT;IFOOD;2024-09-27 16:55:00;CONFIRMED;82;1469;56.24;2024-09-28 01:14:00;v2.6.9
708;0UKNO9JYUQ;U5UOJDY0;2024-09-27 17:29:00;192;8VM4KC;XMKIL5;KDSPro;WEB;Unde ut unde molestiae assumenda facilis beatae similique.;True;4946;False;SCHEDULED;DELIVERY;WHATSAPP;2024-09-30 08:29:00;DISPATCHED;57;1489;43.2;2024-09-27 19:31:00;v1.8.9
1996;1THKL5UYMO;PNQR951N;2024-09-27 23:27:00;891;QP7LYD;C30EFK;IfoodBridge;WEB;Não informado;False;7085;False;IMMEDIATE;DELIVERY;99FOOD;2024-09-27 23:27:00;PENDING;9;2827;71.16;2024-09-28 10:36:00;v2.4.4
1528;77KWKQQ8W8;ZUYLFZTI;2024-09-28 01:10:00;644;8HZPE2;Y70HQT;KDSPro;WEB;Não informado;True;3062;False;SCHEDULED;DELIVERY;SITE;2024-09-30 16:10:00;PLACED;50;1000;45.98;2024-09-28 19:45:00;v2.2.3
100;N0A59WAGP5;10LGS48A;2024-09-28 08:13:00;183;8HTS1P;2K6MU0;CannoliEngine;WEB;Não informado;False;9855;False;SCHEDULED;INDOOR;DELIVERYVIP;2024-09-28 20:13:00;CANCELED;43;2521;49.1;2024-09-29 01:11:00;v3.8.7
860;GLIU32YX5Z;OVD4X85G;2024-09-28 09:44:00;387;7LL1R2;5NBS1Q;KDSPro;POS;Não informado;True;4202;False;SCHEDULED;TAKEOUT;EPADOCA;2024-10-01 00:44:00;DISPATCHED;79;901;44.54;2024-09-29 04:30:00;v3.0.9
1118;B8AKZ0G7UP;OOOE6SWM;2024-09-28 19:29:00;392;L84H95;5HWUM8;DirectOrder;WEB;Não informado;True;8867;False;IMMEDIATE;DELIVERY;99FOOD;2024-09-28 19:29:00;PENDING;64;1328;44.62;2024-09-29 10:26:00;v1.4.7
1986;4JTJ1GWSFL;ZIOUPA8X;2024-09-29 04:11:00;64;B7MZLZ;WWYSWP;IfoodBridge;POS;Sed debitis nesciunt impedit.;False;6234;False;SCHEDULED;INDOOR;DELIVERYVIP;2024-09-30 13:11:00;CONCLUDED;24;3438;147.34;2024-09-29 09:15:00;v1.6.8
1274;63K4N7FHAY;N68AK0ZQ;2024-09-29 12:41:00;977;FURC6G;R53WUM;DirectOrder;WEB;Nostrum occaecati qui commodi quam libero sapiente doloribus.;False;3202;False;SCHEDULED;TAKEOUT;ANOTAAI;2024-09-29 15:41:00;CONFIRMED;47;2568;52.42;2024-09-30 07:00:00;v1.2.7
1243;ILHF9UFNYO;VL5GJ7PS;2024-09-29 19:09:00;794;GEF8QG;ZBY7CH;IfoodBridge;POS;A dignissimos officiis dicta amet magni praesentium molestias.;True;8199;False;SCHEDULED;TAKEOUT;WHATSAPP;2024-09-30 01:09:00;CONFIRMED;59;688;59.31;2024-09-29 22:53:00;v1.8.3
937;9FWPA4RLUC;DRUFD6FB;2024-09-30 03:20:00;991;RMWV68;4O5LYB;IfoodBridge;POS;Não informado;False;4426;False;SCHEDULED;DELIVERY;WHATSAPP;2024-10-03 00:20:00;PLACED;48;3274;45.64;2024-09-30 12:45:00;v3.5.7
1467;4IVGDGHCD1;YN7JS7B2;2024-09-30 04:19:00;542;AXM6EH;XZUYX0;CannoliEngine;APP;Não informado;True;3385;False;IMMEDIATE;INDOOR;ANOTAAI;2024-09-30 04:19:00;CONFIRMED;80;380;68.83;2024-09-30 17:33:00;v2.4.5
112;JXGD3UEX1E;RGWT282A;2024-09-30 10:39:00;510;6TDJ9I;T1ALHH;IfoodBridge;WEB;Não informado;False;8257;False;IMMEDIATE;INDOOR;WHATSAPP;2024-09-30 10:39:00;PLACED;51;1767;61.45;2024-09-30 17:12:00;v2.6.8
1937;WGAY259BOR;GT49DPMH;2024-09-30 11:15:00;759;G07LA7;DXPW1T;CannoliEngine;POS;Magnam perspiciatis dolores voluptate vel.;False;1097;False;SCHEDULED;TAKEOUT;IFOOD;2024-10-03 05:15:00;CANCELED;17;2049;29.67;2024-09-30 22:28:00;v3.1.5
591;LRJ8DUD51M;U5EUAL4B;2024-09-30 20:03:00;179;LZR0FF;CWS2O7;CannoliEngine;WEB;Não informado;False;8275;False;IMMEDIATE;DELIVERY;SITE;2024-09-30 20:03:00;PENDING;61;1163;24.34;2024-10-01 08:28:00;v3.8.9
1554;3TES8RUQUW;LT15PPN1;2024-10-01 02:38:00;255;1JM8W5;LA8PRY;DirectOrder;WEB;Cumque ut vitae.;True;8357;False;IMMEDIATE;TAKEOUT;WHATSAPP;2024-10-01 02:38:00;PLACED;54;2153;64.33;2024-10-01 18:25:00;v2.2.8
433;KT4P6CM363;EY89ZWI9;2024-10-01 09:18:00;1000;SIVZB2;SUP0GA;CannoliEngine;WEB;Não informado;True;2257;False;SCHEDULED;DELIVERY;99FOOD;2024-10-01 20:18:00;PENDING;87;2975;19.22;2024-10-01 14:59:00;v1.3.6
1502;64SOCTVUQ2;1D3FLFZQ;2024-10-01 12:30:00;122;J2IA80;95J5M8;DirectOrder;APP;Não informado;False;9003;False;IMMEDIATE;DELIVERY;DELIVERYVIP;2024-10-01 12:30:00;CONFIRMED;88;410;147.95;2024-10-02 01:40:00;v3.9.7
554;AOPKSS9AWO;Y92P8J57;2024-10-01 12:42:00;833;597PTV;9L660N;IfoodBridge;APP;Não informado;False;3371;False;IMMEDIATE;TAKEOUT;ANOTAAI;2024-10-01 12:42:00;CONCLUDED;19;2751;31.42;2024-10-02 06:09:00;v3.8.4
354;V4M95RPE5X;E4E5YW4J;2024-10-01 14:54:00;642;UNR3BX;HO8SYB;DirectOrder;WEB;Ut doloribus molestias commodi soluta corporis porro.;True;9378;False;IMMEDIATE;INDOOR;SITE;2024-10-01 14:54:00;PENDING;63;1426;26.73;2024-10-01 17:59:00;v3.4.0
742;FLJWI7N5MW;CSLVMAF0;2024-10-01 19:17:00;306;L00XUP;NDNLA6;CannoliEngine;APP;Aperiam quae sed expedita officia debitis dignissimos neque.;False;2008;False;IMMEDIATE;TAKEOUT;ANOTAAI;2024-10-01 19:17:00;DISPATCHED;82;2371;87.16;2024-10-02 05:37:00;v1.5.7
357;NQXUC1P7ZC;PBDTG0AZ;2024-10-01 21:16:00;804;DKKQAH;SU1GIQ;IfoodBridge;APP;Não informado;False;8098;False;SCHEDULED;DELIVERY;99FOOD;2024-10-04 12:16:00;CANCELED;50;700;170.13;2024-10-02 10:31:00;v1.4.1
1305;K1R1EDC8XQ;YVQ9W0XZ;2024-10-02 07:28:00;614;ZU1A00;VQV8ON;CannoliEngine;WEB;Atque debitis inventore.;True;6438;False;SCHEDULED;INDOOR;ANOTAAI;2024-10-03 06:28:00;CONFIRMED;34;2675;27.34;2024-10-02 13:31:00;v3.5.2
922;GB0JS76F8R;T4UK03BO;2024-10-02 09:47:00;872;0E8O0B;9JLGSQ;KDSPro;APP;Quae libero eligendi.;False;5676;False;SCHEDULED;DELIVERY;EPADOCA;2024-10-03 22:47:00;CANCELED;74;1045;118.46;2024-10-02 16:34:00;v3.2.4
1915;7YSWKIUUV3;EL72B269;2024-10-02 13:32:00;461;J7TFYL;C93ZWU;KDSPro;POS;Não informado;True;5538;False;IMMEDIATE;TAKEOUT;WHATSAPP;2024-10-02 13:32:00;DISPATCHED;48;354;101.23;2024-10-03 04:48:00;v2.8.2
714;AUO350TT58;VDESKRJT;2024-10-02 22:21:00;830;KB2D3K;661H7W;DirectOrder;WEB;Não informado;True;1898;False;SCHEDULED;DELIVERY;SITE;2024-10-03 08:21:00;DISPATCHED;10;1404;63.64;2024-10-03 16:45:00;v2.3.0
1722;D5GVSN4VZC;SCNSV6U1;2024-10-03 08:41:00;799;3VOSHZ;KFWSFC;KDSPro;WEB;Não informado;True;5884;False;SCHEDULED;TAKEOUT;EPADOCA;2024-10-05 01:41:00;PLACED;61;1954;70.2;2024-10-03 20:05:00;v1.2.9
758;QPUEH1ERDN;QL8DLRLQ;2024-10-03 16:24:00;872;BDIXA1;4OXXUY;IfoodBridge;APP;Labore cumque neque repellat.;True;5497;False;SCHEDULED;DELIVERY;99FOOD;2024-10-05 10:24:00;PLACED;73;982;58.02;2024-10-03 17:14:00;v1.4.2
713;H9MG0D6DP1;GR9AG4UQ;2024-10-03 18:45:00;693;QAHHM1;NOT8SI;DirectOrder;WEB;Não informado;True;2882;False;IMMEDIATE;DELIVERY;99FOOD;2024-10-03 18:45:00;DISPATCHED;46;1147;21.69;2024-10-04 00:04:00;v3.9.8
926;B7QJ55WSN7;IBDZY1Y5;2024-10-03 22:27:00;870;S5C3P5;F3VE1K;KDSPro;WEB;Unde quam similique qui rem exercitationem dolores.;True;7156;False;IMMEDIATE;DELIVERY;WHATSAPP;2024-10-03 22:27:00;DISPATCHED;47;3307;27.64;2024-10-04 11:53:00;v3.0.8
1400;EPXR4451RZ;UIE6HOE7;2024-10-04 04:31:00;723;0WQIS7;DE8I9T;IfoodBridge;POS;Repellendus voluptas corrupti praesentium.;False;8148;False;IMMEDIATE;TAKEOUT;ANOTAAI;2024-10-04 04:31:00;CANCELED;57;3346;26.59;2024-10-04 20:39:00;v1.7.7
414;VYTGVGMSYI;60Q75TFL;2024-10-04 06:09:00;113;WEST0H;ERHESX;IfoodBridge;WEB;Consequatur quod rem aliquam illo iure.;True;3999;True;SCHEDULED;TAKEOUT;WHATSAPP;2024-10-05 08:09:00;DISPATCHED;45;1314;61.02;2024-10-04 10:24:00;v1.3.8
140;KBG0IM28SS;A28T4YMI;2024-10-04 07:35:00;539;CRNBQO;UQ6TJQ;DirectOrder;POS;Quis esse rem quidem.;False;9933;False;SCHEDULED;DELIVERY;SITE;2024-10-04 14:35:00;CONCLUDED;30;3516;34.6;2024-10-04 10:57:00;v3.3.4
1237;2F1JEUZ52H;2UPQVGXX;2024-10-04 08:08:00;611;3GMEOS;H252KB;DirectOrder;POS;Voluptas laudantium fugit sequi cumque nisi voluptatem.;True;2142;False;SCHEDULED;DELIVERY;ANOTAAI;2024-10-04 10:08:00;CONFIRMED;13;3096;42.45;2024-10-05 03:24:00;v3.7.4
1697;6MS11V1PMN;CJ12ZJQU;2024-10-04 10:28:00;59;Y30PIT;K2RIGI;IfoodBridge;POS;Não informado;False;4095;False;SCHEDULED;INDOOR;EPADOCA;2024-10-05 18:28:00;CANCELED;39;2313;25.71;2024-10-05 04:06:00;v3.4.1
573;F4J10YEHH7;MC7NY6V9;2024-10-04 13:10:00;174;MCJ1MK;92XE9G;KDSPro;POS;Não informado;True;9473;False;IMMEDIATE;DELIVERY;99FOOD;2024-10-04 13:10:00;PLACED;61;308;61.28;2024-10-05 07:06:00;v2.0.7
718;29MAL506M5;L1MO872B;2024-10-04 18:50:00;590;TO3M4R;FU3VF2;KDSPro;POS;Não informado;True;4920;False;IMMEDIATE;INDOOR;SITE;2024-10-04 18:50:00;CANCELED;27;2299;27.51;2024-10-04 22:35:00;v1.9.1
647;KECGXHUDRZ;FP9SD021;2024-10-04 23:45:00;892;117NYX;SVI4PF;CannoliEngine;APP;Não informado;True;4938;False;SCHEDULED;TAKEOUT;ANOTAAI;2024-10-06 05:45:00;CANCELED;74;607;108.04;2024-10-05 06:48:00;v2.8.1
1163;KJZQKCJXH8;40D0AVSK;2024-10-04 23:56:00;542;UMWIHU;L7CQVK;DirectOrder;APP;Recusandae quidem quidem modi doloremque asperiores error.;False;6353;False;SCHEDULED;DELIVERY;EPADOCA;2024-10-05 12:56:00;PLACED;24;1877;90.84;2024-10-05 00:58:00;v1.3.7
1254;3H8N4YT02C;7YPUA2SJ;2024-10-05 00:34:00;446;95KRKY;N37MOV;IfoodBridge;WEB;Não informado;True;4399;False;IMMEDIATE;DELIVERY;WHATSAPP;2024-10-05 00:34:00;CONFIRMED;33;87;47.72;2024-10-05 08:30:00;v2.1.3
175;N4PCYWSEEJ;MV2F6RCS;2024-10-05 03:39:00;59;V79FCD;TXBB7N;CannoliEngine;APP;Quod repellendus vel culpa molestiae repellendus molestias.;False;4898;False;SCHEDULED;INDOOR;IFOOD;2024-10-05 22:39:00;DISPATCHED;37;420;15.29;2024-10-05 07:15:00;v2.6.5
695;ZUUFML00ML;2NYDGA45;2024-10-05 15:36:00;590;O345FT;P4U2K5;DirectOrder;POS;Não informado;True;9000;False;IMMEDIATE;INDOOR;DELIVERYVIP;2024-10-05 15:36:00;CONCLUDED;79;2218;51.23;2024-10-05 22:33:00;v3.6.2
1193;0CYWDHKBG8;MBO4U7RF;2024-10-05 18:39:00;57;HWX0IO;UISUDP;CannoliEngine;POS;Não informado;True;7296;True;SCHEDULED;TAKEOUT;DELIVERYVIP;2024-10-08 14:39:00;PENDING;19;2628;79.14;2024-10-06 04:25:00;v3.8.2
1252;IKMI5Z49PZ;31F2G41G;2024-10-05 19:38:00;796;2TUNF3;OBDUP2;CannoliEngine;POS;Não informado;True;6002;False;SCHEDULED;INDOOR;DELIVERYVIP;2024-10-07 11:38:00;CONCLUDED;70;2452;68.52;2024-10-06 07:46:00;v1.4.1
1345;M82WW3SEVZ;JP2ZHCZJ;2024-10-05 20:12:00;110;DZ6AIU;P2FMC8;KDSPro;APP;Não informado;False;1677;False;IMMEDIATE;INDOOR;WHATSAPP;2024-10-05 20:12:00;PLACED;18;587;27.62;2024-10-06 06:29:00;v1.5.5
1262;UVUXAYI9LG;C99RAI7C;2024-10-06 04:03:00;681;9WTRXW;IDB5N6;KDSPro;WEB;Laboriosam ducimus dolores eum.;False;1894;True;SCHEDULED;TAKEOUT;ANOTAAI;2024-10-07 07:03:00;PLACED;10;3069;119.44;2024-10-06 07:34:00;v3.9.3
1809;BZWYH0APRS;KWCHJ8X7;2024-10-06 04:38:00;930;NPO213;UMJ47E;IfoodBridge;POS;Quasi quos dolorem placeat.;True;5192;False;SCHEDULED;DELIVERY;99FOOD;2024-10-06 06:38:00;PENDING;66;641;26.35;2024-10-06 12:47:00;v2.5.8
1169;LHGNM1UBH7;3H8YVK2H;2024-10-06 12:25:00;172;Y2G0Z8;EY95RB;KDSPro;APP;Dolor beatae nesciunt placeat.;False;9435;False;SCHEDULED;DELIVERY;ANOTAAI;2024-10-07 17:25:00;PENDING;79;2618;123.32;2024-10-06 16:45:00;v3.3.1
1864;TJQE8234DH;HZNGJRUB;2024-10-06 15:30:00;146;IZIBU9;RRCC7A;KDSPro;WEB;Excepturi officiis debitis nemo omnis corporis laudantium.;True;8897;False;IMMEDIATE;INDOOR;SITE;2024-10-06 15:30:00;CONCLUDED;38;3071;71.3;2024-10-06 22:12:00;v2.6.5
1679;SBYPV1TCHU;HX53APU3;2024-10-06 19:51:00;687;WZTYOE;BSF434;KDSPro;APP;Não informado;False;8443;False;SCHEDULED;TAKEOUT;99FOOD;2024-10-09 18:51:00;DISPATCHED;69;3519;50.87;2024-10-07 10:45:00;v3.9.6
186;NH36WE7GJ8;1DL87XPI;2024-10-07 01:38:00;479;79XYTC;DMF6E4;KDSPro;WEB;Ratione enim maxime vero ullam saepe aliquid.;True;5207;False;SCHEDULED;TAKEOUT;WHATSAPP;2024-10-07 08:38:00;PENDING;84;665;138.83;2024-10-07 09:43:00;v3.6.5
858;JOT30T8E2G;FOXQ24GI;2024-10-07 02:02:00;637;0GPI9B;8U3T72;CannoliEngine;WEB;Não informado;True;2461;False;SCHEDULED;DELIVERY;ANOTAAI;2024-10-07 15:02:00;PENDING;71;3091;59.43;2024-10-07 16:48:00;v3.6.2
43;MXCMHYCSXF;1GEHW9RH;2024-10-07 08:15:00;302;3L7TYN;U5Q1OS;DirectOrder;WEB;Quas recusandae modi quaerat.;False;3425;True;IMMEDIATE;DELIVERY;99FOOD;2024-10-07 08:15:00;CANCELED;87;2917;58.15;2024-10-07 12:50:00;v2.3.7
874;SSEASTUXY8;0YM13JGJ;2024-10-07 13:06:00;716;9BCR2C;L5T2IP;DirectOrder;APP;Illo expedita dolorem delectus nemo nam eaque.;False;2636;False;SCHEDULED;DELIVERY;DELIVERYVIP;2024-10-09 07:06:00;CONCLUDED;28;2770;31.41;2024-10-07 20:02:00;v1.0.8
