id;segmentid;templateid;storeid;name;description;badge;type;status;isdefault;createdat;createdby;updatedat;updatedby
113;88;1970-01-01 00:00:00.000000113;4IX4ZCRHYQ;Campanha Fuga NRM3;Voluptatum perferendis rem saepe rem pariatur eaque rerum laudantium sequi accusantium error.;winback;2;1970-01-01 00:00:00.000000003;True;Não informado;Não informado;2025-03-08 20:53:14;Não informado
114;89;1970-01-01 00:00:00.000000114;X4DE7NQWHO;Campanha Error CPY8;Quidem asperiores magnam unde quod doloremque impedit consectetur neque.;winback;1;1970-01-01 00:00:00.000000002;True;;Não informado;2025-06-01 22:24:44;Não informado
115;90;1970-01-01 00:00:00.000000115;0I6GBXQJ7D;Campanha Quasi PFSS;Soluta eligendi optio aut provident vel dolores.;migration;2;1970-01-01 00:00:00.000000003;False;;Não informado;2024-08-31 19:00:08;Não informado
116;91;1970-01-01 00:00:00.000000116;BN7GGGJVSD;Campanha Optio BIDE;Facilis libero ex dolor quod non eaque debitis vitae est molestias dolorum dicta.;migration;2;1970-01-01 00:00:00.000000002;False;;Não informado;2024-07-23 09:12:15;Não informado
117;92;1970-01-01 00:00:00.000000117;DIWZOD05JH;Campanha Ipsam 2MKV;Atque saepe maiores veniam temporibus consequatur officiis illum at optio maxime.;seasonal;1;1970-01-01 00:00:00.000000001;False;;Não informado;2024-11-04 08:20:26;Não informado
118;5;1970-01-01 00:00:00.000000118;6W04YGYFLQ;Campanha Dolorum 8XPA;Non voluptatum autem occaecati quibusdam commodi esse.;consumption;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-12-05 15:39:29;Não informado
119;5;1970-01-01 00:00:00.000000119;V8URID3U94;Campanha Laudantium SGFD;Porro impedit magnam dolores ipsum eos nam temporibus animi ad debitis.;consumption;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-10-05 13:13:43;Não informado
120;93;1970-01-01 00:00:00.000000120;9JRNAMZ614;Campanha Unde 6VEY;Unde sit laborum quibusdam animi beatae.;seasonal;1;1970-01-01 00:00:00.000000002;True;Não informado;Não informado;2025-01-15 07:53:54;Não informado
121;94;1970-01-01 00:00:00.000000121;XFRI09M0G8;Campanha Recusandae W85Y;Explicabo beatae modi ipsa libero quae hic in perferendis amet accusantium.;Não informado;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-10-09 03:02:54;Não informado
122;95;1970-01-01 00:00:00.000000122;5OP9LBSMWP;Campanha Magni Q82K;Magnam natus adipisci est ipsa aperiam totam error.;migration;2;1970-01-01 00:00:00.000000002;True;;Não informado;2025-03-28 11:57:21;Não informado
123;96;1970-01-01 00:00:00.000000123;SKUFRCKQH3;Campanha Sapiente ERAM;Possimus eveniet ea voluptas impedit culpa.;migration;1;1970-01-01 00:00:00.000000003;False;;Não informado;2024-09-24 20:59:32;Não informado
124;5;1970-01-01 00:00:00.000000124;52S8U8ZF0P;Campanha Repellat 7KB7;Pariatur molestias pariatur quis nemo unde sint maiores unde porro.;loyalty;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-08-31 06:13:50;Não informado
125;97;1970-01-01 00:00:00.000000125;67VGP52F1J;Campanha Aliquid OHKK;Ratione libero minus nihil deleniti asperiores explicabo doloribus doloremque nisi eaque.;seasonal;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-08-03 18:36:25;Não informado
126;98;1970-01-01 00:00:00.000000126;DSYSYMMQ8Q;Campanha Temporibus 6A1D;Corporis deserunt placeat consectetur accusamus occaecati placeat omnis similique temporibus.;loyalty;2;1970-01-01 00:00:00.000000002;False;;Não informado;2025-01-14 18:51:18;Não informado
127;99;1970-01-01 00:00:00.000000127;NW65B4EYQ1;Campanha Blanditiis S4DJ;Nesciunt labore sunt dignissimos esse atque tenetur accusamus qui accusantium velit.;seasonal;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2025-05-13 03:35:44;Não informado
128;5;1970-01-01 00:00:00.000000128;3UY5EVSZZS;Campanha Laboriosam U8E6;Não informado;seasonal;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-10-17 14:14:45;Não informado
129;100;1970-01-01 00:00:00.000000129;Z73WHCF5SI;Campanha Perspiciatis DASO;Laudantium expedita distinctio exercitationem temporibus repellat.;migration;2;1970-01-01 00:00:00.000000004;False;;Não informado;2025-02-17 18:12:53;Não informado
130;101;1970-01-01 00:00:00.000000130;34T3Y4WPWG;Campanha Consectetur 3XG0;Cupiditate sapiente et assumenda aut blanditiis velit eius laboriosam.;winback;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-10-19 15:11:28;Não informado
131;102;1970-01-01 00:00:00.000000131;KDVNJN2Q3F;Campanha Perferendis KEOU;Ullam beatae tempora mollitia atque voluptatibus quo modi quas.;migration;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-12-11 08:52:14;Não informado
132;103;1970-01-01 00:00:00.000000132;Q0J9M4SMZO;Campanha Iste CXMZ;Não informado;consumption;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-08-07 12:53:33;Não informado
133;104;1970-01-01 00:00:00.000000133;7C4R8VGZSX;Campanha Veniam JZVU;Pariatur dolorem quas quibusdam minus consequatur magni pariatur ratione velit tenetur quis.;winback;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-09-30 20:55:00;Não informado
134;105;1970-01-01 00:00:00.000000134;4FDD7R1930;Campanha Qui I6G6;Dolorem natus non reprehenderit dicta provident minus quam quos.;Não informado;1;1970-01-01 00:00:00.000000001;True;Não informado;Não informado;2024-02-13 05:22:06;Não informado
135;106;1970-01-01 00:00:00.000000135;E4C1V47LZN;Campanha Nesciunt 9UHJ;Impedit quod praesentium quam dignissimos est qui aliquid.;Não informado;2;1970-01-01 00:00:00.000000002;False;;Não informado;2025-01-11 09:57:13;Não informado
136;107;1970-01-01 00:00:00.000000136;PT2DA8DBFA;Campanha Eveniet 1U5M;Quaerat reprehenderit nobis dolores iste dolor animi corrupti dolor vitae aspernatur sunt.;seasonal;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-06-19 21:51:03;Não informado
137;5;1970-01-01 00:00:00.000000137;3SM642PW5U;Campanha Tempora ESDR;Delectus a ea ex eveniet sapiente.;migration;2;1970-01-01 00:00:00.000000001;False;;Não informado;2025-01-18 08:24:13;Não informado
138;108;1970-01-01 00:00:00.000000138;7JZC58CU47;Campanha Excepturi SOCZ;Atque pariatur quod porro error eaque accusamus consequuntur quibusdam repellat quae omnis perspiciatis.;migration;2;1970-01-01 00:00:00.000000003;True;;Não informado;2024-09-02 18:37:39;Não informado
139;109;1970-01-01 00:00:00.000000139;BPH5CH3L16;Campanha Dolorum CR3U;Não informado;winback;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-10-06 11:09:43;Não informado
140;110;1970-01-01 00:00:00.000000140;VWCT8JBBSX;Campanha Placeat PK48;Minus est nulla est omnis soluta quaerat quidem.;migration;1;1970-01-01 00:00:00.000000001;False;;Não informado;2024-09-08 06:09:30;Não informado
141;111;1970-01-01 00:00:00.000000141;VNYARNNEZT;Campanha Nam EEW6;Id qui at amet reiciendis maxime.;consumption;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-12-25 23:04:31;Não informado
142;112;1970-01-01 00:00:00.000000142;IDAO13TB25;Campanha Et ICCP;Culpa repellendus eveniet aut ut quibusdam dignissimos dolorem.;consumption;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-07-28 07:18:17;Não informado
143;113;1970-01-01 00:00:00.000000143;9EOXXC7HZ3;Campanha Atque 64PK;Não informado;consumption;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-09-28 13:44:08;Não informado
144;5;1970-01-01 00:00:00.000000144;LTDMO8RC64;Campanha Eos SKTE;Minus sit atque quam dicta dolor mollitia odio earum a sunt debitis.;seasonal;1;1970-01-01 00:00:00.000000001;False;;Não informado;2024-12-17 09:08:32;Não informado
145;5;1970-01-01 00:00:00.000000145;XQERBKN3DK;Campanha Vero VR5N;Architecto doloribus optio odio architecto officiis tempora.;migration;1;1970-01-01 00:00:00.000000002;False;;Não informado;2024-11-23 01:56:17;Não informado
146;114;1970-01-01 00:00:00.000000146;XTXB1761M3;Campanha Excepturi J1HA;Numquam repellendus facilis laudantium eaque nam eaque eius occaecati nulla.;seasonal;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-09-09 02:10:56;Não informado
147;115;1970-01-01 00:00:00.000000147;3T87K9TPZ1;Campanha Tenetur J8Q9;Quas eius eum nobis eos facilis.;loyalty;1;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2024-11-18 23:28:43;Não informado
148;116;1970-01-01 00:00:00.000000148;DITMOWNX23;Campanha Accusamus VEUL;Nihil reiciendis similique deserunt delectus vero quo amet ea temporibus.;consumption;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-09-16 18:54:48;Não informado
149;117;1970-01-01 00:00:00.000000149;PQ8R4HC7JV;Campanha Praesentium LCG1;Labore nisi odio maxime repellendus provident minus.;consumption;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-07-17 11:30:05;Não informado
150;118;1970-01-01 00:00:00.000000150;WFWBEBY4UB;Campanha In ZCZJ;Officia temporibus sed in amet accusantium optio libero rem voluptatum harum.;consumption;1;1970-01-01 00:00:00.000000003;False;;Não informado;2024-06-25 04:23:53;Não informado
151;119;1970-01-01 00:00:00.000000151;VMCPSILN3O;Campanha Nihil X5FL;Não informado;consumption;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-08-30 15:52:37;Não informado
152;120;1970-01-01 00:00:00.000000152;Q9WFB76AV3;Campanha Omnis S2SU;Laudantium totam sint nostrum eos rem dignissimos earum.;consumption;1;1970-01-01 00:00:00.000000004;True;Não informado;Não informado;2025-03-30 23:28:33;Não informado
153;121;1970-01-01 00:00:00.000000153;XF1X889U9W;Campanha Excepturi 0TE5;Accusantium unde aperiam ipsam voluptates dolore odit ea explicabo molestias unde perferendis eius.;migration;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-09-10 01:37:41;Não informado
154;122;1970-01-01 00:00:00.000000154;HU6L29IL9Y;Campanha Voluptate Q8OC;Não informado;winback;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-09-27 20:41:15;Não informado
155;123;1970-01-01 00:00:00.000000155;VQPU3ET1OV;Campanha Alias EJKL;Deserunt dicta expedita facere architecto optio eum aliquid esse fugiat.;migration;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-05-26 12:04:29;Não informado
156;124;1970-01-01 00:00:00.000000156;UW165AEJT7;Campanha Itaque 0EBP;Dignissimos dolor ipsa repellat iusto accusantium minima a voluptatum animi qui.;seasonal;1;1970-01-01 00:00:00.000000001;True;Não informado;Não informado;2024-10-08 21:46:53;Não informado
157;125;1970-01-01 00:00:00.000000157;576MOUZE66;Campanha Iusto VW9B;Ratione eius minus fugit sapiente adipisci quisquam in illum asperiores consectetur debitis incidunt.;seasonal;2;1970-01-01 00:00:00.000000004;False;;Não informado;2024-11-21 04:26:55;Não informado
158;5;1970-01-01 00:00:00.000000158;0P1Z00V3SF;Campanha Accusantium AVYQ;Não informado;consumption;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2025-02-03 13:35:14;Não informado
159;126;1970-01-01 00:00:00.000000159;8DKMU6U4PL;Campanha Voluptatibus LGF3;Não informado;seasonal;1;1970-01-01 00:00:00.000000004;True;Não informado;Não informado;2024-12-17 07:43:13;Não informado
160;5;1970-01-01 00:00:00.000000160;UWDKEJP5K7;Campanha Reiciendis 917X;Ducimus non velit earum laborum ipsam delectus autem laborum veritatis ab ullam deserunt.;loyalty;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-12-20 09:17:14;Não informado
161;127;1970-01-01 00:00:00.000000161;1A68T2A3AH;Campanha Incidunt 7U0S;Não informado;Não informado;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2025-04-30 05:08:05;Não informado
162;128;1970-01-01 00:00:00.000000162;PPJ590EMC2;Campanha Iste 0LSJ;Libero labore itaque iusto aliquid exercitationem necessitatibus at quo harum dolores.;seasonal;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-12-15 22:32:27;Não informado
163;129;1970-01-01 00:00:00.000000163;DZSGU4W8WI;Campanha Ipsam V5HH;Não informado;Não informado;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-09-03 16:06:37;Não informado
164;130;1970-01-01 00:00:00.000000164;KH5840ACUH;Campanha Esse GPJN;Debitis aperiam assumenda neque doloribus at odit quo repellendus recusandae.;winback;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-12-03 10:32:32;Não informado
165;5;1970-01-01 00:00:00.000000165;XGKIKR2OMR;Campanha Sapiente DE51;Reiciendis enim aliquid nisi velit fugiat.;consumption;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-04-14 19:58:40;Não informado
166;131;1970-01-01 00:00:00.000000166;XEQLEZZ1R2;Campanha Delectus ROIK;Vel mollitia perspiciatis laudantium laboriosam quisquam impedit.;winback;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-09-20 03:31:08;Não informado
167;5;1970-01-01 00:00:00.000000167;1JLOPO6J0M;Campanha Ratione 3LOU;Est explicabo optio qui natus illum fugit explicabo culpa voluptate.;loyalty;1;1970-01-01 00:00:00.000000001;False;;Não informado;2024-11-17 09:19:33;Não informado
168;5;1970-01-01 00:00:00.000000168;ET8AN2LM1C;Campanha Velit BHT9;Repellendus dicta iste molestiae veniam in delectus fugit in itaque.;winback;2;1970-01-01 00:00:00.000000002;False;;Não informado;2025-02-20 23:00:21;Não informado
169;132;1970-01-01 00:00:00.000000169;6LH07BA7DO;Campanha Tempora RFKI;Qui officiis repellat voluptatum sint occaecati.;seasonal;1;1970-01-01 00:00:00.000000001;False;;Não informado;2024-07-24 11:20:31;Não informado
170;133;1970-01-01 00:00:00.000000170;3NO355CSZ0;Campanha Aperiam A0T7;Não informado;migration;2;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-06-28 14:05:36;Não informado
171;134;1970-01-01 00:00:00.000000171;2P0KQD8UNP;Campanha Repudiandae IOKK;Não informado;seasonal;1;1970-01-01 00:00:00.000000004;False;;Não informado;2025-02-09 00:03:11;Não informado
172;135;1970-01-01 00:00:00.000000172;081ZQUA1QR;Campanha Voluptatum DLFW;Architecto tempora accusantium quaerat omnis molestias possimus quae in dicta eveniet illum perferendis.;migration;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-09-28 11:01:51;Não informado
173;136;1970-01-01 00:00:00.000000173;VDO4S41CRO;Campanha Dolor 04BY;Quae cupiditate illum illum repudiandae provident eos expedita voluptates deserunt reiciendis.;winback;2;1970-01-01 00:00:00.000000001;False;;Não informado;2024-12-07 10:20:00;Não informado
174;5;1970-01-01 00:00:00.000000174;12TLXLZS49;Campanha Alias CDZN;Amet vel a eligendi laborum fugit et soluta veniam mollitia quas.;migration;1;1970-01-01 00:00:00.000000001;True;Não informado;Não informado;2024-08-09 21:53:24;Não informado
175;137;1970-01-01 00:00:00.000000175;P8BPG2R0TO;Campanha Reprehenderit KPK7;Laudantium expedita in minus harum aliquam doloribus natus itaque.;seasonal;2;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2024-06-25 07:40:00;Não informado
176;138;1970-01-01 00:00:00.000000176;UFKY28NVQH;Campanha Possimus L097;Sapiente cum exercitationem reprehenderit deserunt ad.;loyalty;2;1970-01-01 00:00:00.000000001;False;;Não informado;2025-03-15 15:45:02;Não informado
177;139;1970-01-01 00:00:00.000000177;GQ9AZHDQDW;Campanha Beatae VCW5;Não informado;consumption;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-12-13 03:39:56;Não informado
178;5;1970-01-01 00:00:00.000000178;35VLWOJTXC;Campanha Quod F0KJ;Voluptas perspiciatis illum est repellendus commodi deleniti cupiditate asperiores natus iure doloribus eos.;migration;1;1970-01-01 00:00:00.000000004;True;Não informado;Não informado;2024-09-19 09:52:31;Não informado
179;5;1970-01-01 00:00:00.000000179;1VJ35YRG29;Campanha Deserunt D2FF;Não informado;migration;2;1970-01-01 00:00:00.000000001;False;Não informado;Não informado;2025-03-08 23:54:52;Não informado
180;140;1970-01-01 00:00:00.000000180;SPXLSEUNNR;Campanha Dolorum LST5;Magnam facilis ducimus ipsum molestias repudiandae voluptatem minus commodi accusantium eius perspiciatis beatae.;loyalty;1;1970-01-01 00:00:00.000000003;False;;Não informado;2024-04-11 01:02:13;Não informado
181;141;1970-01-01 00:00:00.000000181;4UR2YUPMAN;Campanha Ab QY0H;Vitae eum veritatis delectus eos atque placeat quam tempora recusandae quaerat veniam.;winback;1;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2024-12-26 00:50:22;Não informado
182;142;1970-01-01 00:00:00.000000182;79HMHVL66S;Campanha Saepe AJXX;Iure perspiciatis doloribus beatae quis voluptate deleniti neque consequuntur repellat iure.;Não informado;1;1970-01-01 00:00:00.000000003;False;;Não informado;2024-09-04 02:27:00;Não informado
183;143;1970-01-01 00:00:00.000000183;83579WRR51;Campanha Velit 3BB6;Ducimus aliquam officia illum consequuntur perferendis architecto deleniti nemo.;loyalty;1;1970-01-01 00:00:00.000000002;False;Não informado;Não informado;2024-05-26 06:05:02;Não informado
184;144;1970-01-01 00:00:00.000000184;4EPZL4J4X0;Campanha Possimus LY66;Sed quibusdam magni architecto accusantium ullam.;loyalty;2;1970-01-01 00:00:00.000000001;True;;Não informado;2024-09-13 22:34:48;Não informado
185;5;1970-01-01 00:00:00.000000185;OYCG1FJGBV;Campanha Alias YOW4;Não informado;migration;2;1970-01-01 00:00:00.000000003;True;Não informado;Não informado;2025-04-19 20:08:38;Não informado
186;5;1970-01-01 00:00:00.000000186;EQ4D7D7GDL;Campanha Eius WAGA;Velit necessitatibus maxime at deserunt ratione occaecati laboriosam quia placeat accusantium temporibus.;seasonal;2;1970-01-01 00:00:00.000000004;False;Não informado;Não informado;2025-02-11 11:23:26;Não informado
187;145;1970-01-01 00:00:00.000000187;LY7500LNKK;Campanha Commodi UO4J;Minima fugit quod sunt inventore occaecati totam impedit.;loyalty;1;1970-01-01 00:00:00.000000003;False;;Não informado;2024-06-17 08:08:09;Não informado
188;5;1970-01-01 00:00:00.000000188;JRUMXQW3B4;Campanha Accusamus NTHZ;Eveniet voluptatem iste cumque voluptatem cupiditate earum debitis.;consumption;2;1970-01-01 00:00:00.000000002;True;Não informado;Não informado;2024-12-02 11:57:14;Não informado
189;146;1970-01-01 00:00:00.000000189;T0JSHHJ7SW;Campanha Quod RQLU;Id illum autem perferendis voluptas sunt in vero assumenda consectetur.;seasonal;1;1970-01-01 00:00:00.000000003;False;Não informado;Não informado;2025-02-04 15:57:29;Não informado
